Sample_Name,Methane_Production_Potential,Methane_Production_Rate,Lag_Time,R_squared
Sample 0,37.58329055775363,0.0072253812679984085,225.80028092014794,0.9908287142589143
Sample 1,104.2798087626274,0.017923045109755863,270.3987354697376,0.9948248659416624
Sample 2,76.95746410252193,0.020512313692579612,0.0,0.9328739028468395
Sample 4,83.67485518582386,0.013279207365615166,15.909680518176488,0.9863037029477439
FW 1,74.29146832490419,49.12774823800431,1.0406929352419336,0.862752122152973
