Time,Sucrose,Glucose,Fructose,Lactate,Acetate,Propionate,Ethanol,pH,EC
0,0.8152494088495807,0.6750367604318793,1.7791508956178697,0.7189095858289927,0.3530042698376217,0.3096420664171832,0.029867216552723758,4.39,1.361
24,0.30497412516496575,0,1.2673877664048525,1.1967439055967173,0.6353421226852637,0.43634512106424467,0.5066985805374675,4.25,2.16
48,0.16575030683003544,0,0.7421711181007214,1.293409520767697,0.7552973182343036,0.5006041467581459,0.4718808005450016,4.19,2.25
72,0,0,0.10639904751750363,1.5477600907440776,0.9916029243305657,0.5866344734292589,0.4611122966754153,4.04,2.16
