Time,Sucrose,Glucose,Fructose,Lactate,Acetate,Propionate,Ethanol
0,1.358360145720497,0.9842913675576964,2.189198164338771,0.77798851503836,0.5153409231383445,0.40208686891365275,0.06818769540202363
24,1.5174588982161283,1.420833795014689,2.1692696301429906,0.7940130858638235,0.5665135306145435,0.5428620725111951,0.1276903218744559
48,0.023461396539264198,0,1.6286406688701711,1.1991361502902786,0.7518140354315026,0.6772509214127165,0.39303476680195343
72,0,0,1.5534127661086825,0.9388080967796631,0.8493849803906128,0.7428717040687435,0.35772530251935236
