SucHyd,Glycolysis,Heterolact,PyrOx,Acet,Lact,Eth,Aceteth,Prop,Acetogenesis
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4056649739167952,-0.16429690396982233,-0.8357030960301777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2569791679209667,-0.9862419337455297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-0.40811503350527223,-0.014148985603217295,-0.11239907340691055,-0.34914183242444535,-0.11619507506015461,0.0,0.0
0.0,0.0,0.4387254341188148,0.0,0.0,0.1396144113416175,0.0,0.0,-0.09135230779341796,0.0
0.0,0.0,0.0,0.0,0.0393989297298275,0.0,0.0,0.16177702506835806,0.0,0.026517948414712555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25638249739922525,0.0
0.0,0.0,0.43526516400933474,0.0,0.0,0.0,0.43025953478427575,0.0715956014099584,0.0,-0.007153894105315306
