SucHyd,Glycolysis,Heterolact,PyrOx,Acet,Lact,Eth,Aceteth,Prop,Acetogenesis
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4154961538315529,-0.20552201601879616,-0.7944779839812038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26499653595968264,-0.9815952149040446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-0.42159251783974616,-0.014125035515733821,-0.15192971039383338,-0.39766792380650234,-0.014684812444184282,0.0,0.0
0.0,0.0,0.40764394449514896,0.0,0.0,0.1974357668235492,0.0,0.0,-0.09095077579712108,0.0
0.0,0.0,0.0,0.0,0.04459285476254626,0.0,0.0,0.02318003759386372,0.0,0.0006675148046444423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696865255870755,0.0
0.0,0.0,0.4106543582055234,0.0,0.0,0.0,0.5205939583645288,0.009612071002586545,0.0,0.005222201658501291
