SucHyd,Glycolysis,Heterolact,PyrOx,Acet,Lact,Eth,Aceteth,Prop,Acetogenesis
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4152218745909983,-0.19144675611856088,-0.8085532438814391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26550064494421766,-0.8336135342769249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-0.26624793081660747,-0.22917828594977108,-0.09788443454268883,-0.21094152651627054,-0.1957478221746621,0.0,0.0
0.0,0.0,0.5466601120884813,0.0,0.0,0.06868393168269646,0.0,0.0,-0.17397586132115372,0.0
0.0,0.0,0.0,0.0,0.19272463093574482,0.0,0.0,0.08230584897854562,0.0,0.22235791881403733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33227321483387484,0.0
0.0,0.0,0.589825211590718,0.0,0.0,0.0,0.15970170099519135,0.07409935038321283,0.0,-0.11793742026379161
