SucHyd,Glycolysis,Heterolact,PyrOx,Acet,Lact,Eth,Aceteth,Prop,Acetogenesis
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40356853917867214,-0.2795432951154795,-0.7204567048845205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2558479017060325,-0.9860642284727094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-0.34253196814100917,-0.015507770480738143,-0.0812200850214306,-0.48036548815288455,-0.08037468820393757,0.0,0.0
0.0,0.0,0.4296695019417518,0.0,0.0,0.0923347841520517,0.0,0.0,-0.06881016770077686,0.0
0.0,0.0,0.0,0.0,0.037705719606781145,0.0,0.0,0.09771183616188887,0.0,0.001187576258096068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849897849789348,0.0
0.0,0.0,0.3956286137753924,0.0,0.0,0.0,0.502836578240886,0.04206727397200441,0.0,0.004778663440759168
