Init,SucHyd,Glycolysis,Heterolact,PyrOx,Acet,Lact,Eth,Aceteth,Prop,Acetogenesis,Final
1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5985579571939766,0.40144204280602336,-0.12124569376324357,-0.8787543062367564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7732455739366622,0.22675442606333782,-0.9830191405178292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016980859482170763
0.0,0.0,1.0,0.0,-0.532063963123531,-0.1763878878127283,-0.24099262730198648,-0.04506074239875128,-0.005494779363002958,0.0,0.0,0.0
0.32466898222297724,0.0,0.0,0.3131918538426652,0.0,0.0,0.3621391639343576,0.0,0.0,-0.17108575318013974,0.0,0.8289142468198603
0.4644971479042346,0.0,0.0,0.0,0.0,0.391246564928751,0.0,0.0,0.006093994257413983,0.0,0.13816229290960053,1.0
0.5403606060956146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45963939390438535,0.0,1.0
0.08865286735110645,0.0,0.0,0.741303903603685,0.0,0.0,0.0,0.16027135567220618,0.009771873373002306,0.0,-0.21539698009047514,0.7846030199095249
