Time,Sucrose,Glucose,Fructose,Lactate,Acetate,Propionate,Ethanol,pH,EC
0,1.6716929694205522,1.2245889446539417,2.4167381176623897,0.8274671769049489,0.5431080169108645,0.4325881532785501,0.06357010021046647,4.365,2.02
24,0.10308526946248632,0,1.7981538987809644,0.8842502835752432,0.450707531231715,0.5061716115265499,1.0037472610338214,4.445,2.38
48,0,0,1.4708979724206561,1.1184773028084136,0.5764537730329033,0.5488829279934946,1.014913879113194,4.385,2.66
72,0,0,0.04474927445771286,1.7831330102612837,0.5835866544453286,0.581734765206022,0.8626329870284063,4.0,2.74
