Time,Sucrose,Glucose,Fructose,Lactate,Acetate,Propionate,Ethanol,pH,EC
0,1.5206663803861549,1.3451786010540259,2.657676058215161,0.9013876391424528,0.5664201399349315,0.47968149825905587,0.0640264750363191,4.37,1.98
24,0.47076658747495015,0,1.3951887935221712,0.6074941806285578,0.568787313005744,0.4297408724247847,0.7427697141014745,4.43,2.25
48,0,0,1.7475417895771879,0.9748879565627132,0.976807437923447,0.6194978383237881,0.923621259210529,4.38,2.75
72,0,0,0.5698409419388468,1.4112106987057402,0.9977001846935981,0.6902132243832171,0.6578151430375364,4.11,2.64
